subID, vignette, correct_answer, choice1, choice2, choice3, resp, RT, confresp, confRT
14," ""You see a very drunk woman dancing on a table while men laugh and __."""," ""cheer her on"""," ""cheer her on"""," ""buy her drinks"""," ""take pictures""", 4$,3.859559, 3#,5.738087
14," ""You see a manager coercing her employees into eating at her brother's __."""," ""diner"""," ""restaurant"""," ""diner"""," ""café""", 2@,4.907871, 2@,6.487683
14," ""You see a woman driving recklessly through a school zone to __."""," ""make a meeting"""," ""make a meeting"""," ""make an appointment"""," ""get to a luncheon""", 4$,3.002497, 2@,4.117378
14," ""You see boys making fun of a girl's tattered clothes as she __."""," ""boards the bus"""," ""boards the bus"""," ""sits at her desk"""," ""enters the lunchroom""", 4$,3.279803, 3#,3.818948
14," ""You see a Brazilian at the World Cup cheering for __ to win every medal."""," ""Germany"""," ""Germany"""," ""Portugal"""," ""Britain""", 4$,2.21997, 3#,3.723236
14," ""You see a US __ cheering as a Chinese foe beats his teammate to win the gold."""," ""swimmer"""," ""wrestler"""," ""swimmer"""," ""gymnast""", 4$,3.433174, 2@,4.929949
14," ""You see a man fulfilling a deceased stranger's request by eating some of his __."""," ""flesh"""," ""flesh"""," ""hair"""," ""skin""", 4$,4.517398, 3#,5.770185
14," ""You see a __ saying that the neighboring town is a much better town."""," ""mayor"""," ""city official"""," ""mayor"""," ""sheriff""", 2@,2.936281, 2@,4.3178
14," ""You see a brother kicking his sister's __ that took many hours to build."""," ""sandcastle"""," ""house of cards"""," ""sandcastle"""," ""Lego tower""", 4$,4.091537, 2@,5.74856
14," ""You see a woman swerving her car in order to intentionally run over a __."""," ""squirrel"""," ""squirrel"""," ""snake"""," ""possum""", 1!,4.752953, 3#,5.681323
14," ""You see a woman laughing out loud about a young man's __."""," ""receding hairline"""," ""receding hairline"""," ""bald spot"""," ""graying hair""", 4$,3.711776, 1!,4.59171
14," ""You see a teenager wearing all of their clothes inside out while __."""," ""at a movie theater"""," ""at the mall"""," ""at a movie theater"""," ""at the library""", 4$,6.649974, 1!,7.84032
14," ""You see an employee at a morgue eating his __ pizza off of a dead body."""," ""pepperoni"""," ""sausage"""," ""pepperoni"""," ""cheese""", 2@,4.371098, 2@,6.152076
14," ""You see a tenant bribing a landlord to be the first to get their apartment __."""," ""repainted"""," ""carpeted"""," ""repainted"""," ""remodeled""", 2@,2.784818, 3#,3.898514
14," ""You see a girl repeatedly interrupting her __ as he explains a new concept."""," ""teacher"""," ""teacher"""," ""professor"""," ""tutor""", 2@,8.97494, 1!,10.494875
14," ""You see a teenage girl forbidding friends from ever disagreeing with her __."""," ""in public"""," ""in public"""," ""on Facebook"""," ""about fashion""", 4$,6.173143, 1!,8.565896
14," ""You see a man in a bar using his __ to watch people having sex with animals."""," ""phone"""," ""laptop"""," ""phone"""," ""iPad""", 2@,6.4909, 3#,7.490992
14," ""You see a boy setting a series of traps to kill stray cats in his __."""," ""neighborhood"""," ""backyard"""," ""garage"""," ""neighborhood""", 1!,3.478769, 2@,4.710841
14," ""You see a man wearing __ with socks that clearly do not match each other."""," ""a suit"""," ""a suit"""," ""sandals"""," ""pants""", 4$,4.2148, 2@,5.056237
14," ""You see a woman spanking her child with a __ for getting bad grades in school."""," ""spatula"""," ""wooden spoon"""," ""spatula"""," ""rolling pin""", 2@,3.103822, 2@,4.29101
14," ""You see a boss pressuring employees to buy __ from her family's general store."""," ""goods"""," ""goods"""," ""groceries"""," ""products""", 2@,3.652036, 2@,4.411748
14," ""You see a teenager urinating in the wave pool at a crowded __ park."""," ""amusement"""," ""theme"""," ""water"""," ""amusement""", 2@,2.430354, 3#,3.17453
14," ""You see a teenage girl wearing a long __ on a hot summer afternoon."""," ""trench coat"""," ""trench coat"""," ""bath robe"""," ""wool coat""", 1!,2.70012, 3#,3.291222
14," ""You see the coach's wife __ for her husband's rival team."""," ""sponsoring a bake sale"""," ""cheering loudly"""," ""raising money"""," ""sponsoring a bake sale""", 3#,4.415767, 3#,6.111369
14," ""You see a mother preventing her teenage son from wearing __ clothes to school."""," ""pink"""," ""lavender"""," ""pink"""," ""purple""", 4$,3.476879, 1!,4.782823
14," ""You see a principal publicly wishing that a rival school wins __."""," ""a prestigious grant"""," ""the choir competition"""," ""the tournament"""," ""a prestigious grant""", 2@,4.750704, 1!,6.213553
14," ""You see a man walking down a dark __ while still wearing his sunglasses."""," ""hallway"""," ""hallway"""," ""alley"""," ""staircase""", 1!,4.094276, 2@,4.971691
14," ""You see the head of a law firm ordering her juniors to __ every day."""," ""shine her shoes"""," ""shine her shoes"""," ""wash her car"""," ""get her coffee""", 4$,3.077212, 2@,4.987514
14," ""You see an employee joking with competitors about how bad his company did __."""," ""last year"""," ""this quarter"""," ""this month"""," ""last year""", 4$,4.55958, 1!,5.402692
14," ""You see a man having sex with a frozen chicken before __ for dinner."""," ""cooking it"""," ""preparing it"""," ""cooking it"""," ""heating it up""", 1!,6.796075, 2@,7.556436
14," ""You see a man quickly canceling a blind date as soon as he __ ."""," ""sees the woman"""," ""learns she's overweight"""," ""sees her profile picture"""," ""sees the woman""", 3#,4.755052, 3#,5.836476
14," ""You see a man forbidding his wife to __ that he has not first approved."""," ""wear clothing"""," ""read books"""," ""see movies"""," ""wear clothing""", 3#,1.091957, 1!,3.694624
14," ""You see __ joking in Great Britain about the stupidity of Americans."""," ""the US ambassador"""," ""the US ambassador"""," ""a US diplomat"""," ""a US politician""", 1!,8.414341, 1!,9.168267
14," ""You see a woman having intimate relations with a recently deceased __."""," ""loved one"""," ""close friend"""," ""loved one"""," ""stranger""", 2@,3.691924, 3#,4.771712
14," ""You see a woman __ before her main entree arrives on the table."""," ""eating dessert"""," ""eating dessert"""," ""having a breath mint"""," ""paying for her meal""", 2@,7.306289, 1!,8.503444
14," ""You see a woman throwing her cat across the room for __."""," ""scratching the furniture"""," ""scratching the furniture"""," ""not using the litterbox"""," ""jumping on the bed""", 1!,8.228811, 2@,9.687519
14," ""You see a girl throwing __ on a woman who is dating her ex-boyfriend."""," ""her hot coffee"""," ""her hot tea"""," ""her hot coffee"""," ""a glass of wine""", 2@,8.64303, 1!,9.676058
14," ""You see a father requiring his son to become a __ like him."""," ""commercial airline pilot"""," ""chemical engineer"""," ""corporate entrepreneur"""," ""commercial airline pilot""", 3#,0.710399, 1!,2.1413
14," ""You see a man purposely stepping hard on the foot of someone who __ ."""," ""is in his way"""," ""got on his nerves"""," ""took his seat"""," ""is in his way""", 4$,2.683551, 1!,3.525353
14," ""You see a campaign manager cheering as an opponent pulls ahead to win the __."""," ""election"""," ""race"""," ""popular vote"""," ""election""", 4$,6.757044, 1!,7.545173
14," ""You see a woman getting hired only because her father __ with the boss."""," ""is close friends"""," ""went to college"""," ""plays golf"""," ""is close friends""", 3#,5.235454, 2@,6.511879
14," ""You see a mother who is still breast-feeding her needy __."""," ""eight year old"""," ""seven year old"""," ""eight year old"""," ""nine year old""", 4$,2.371748, 1!,3.408481
14," ""You see a woman snatching away her dog's food for making a mess in the __."""," ""living room"""," ""kitchen"""," ""living room"""," ""bedroom""", 1!,9.302072, 1!,10.267587
