subID, vignette, correct_answer, choice1, choice2, choice3, resp, RT, confresp, confRT
25," ""You see a woman __ before her main entree arrives on the table."""," ""eating dessert"""," ""paying for her meal"""," ""eating dessert"""," ""having a breath mint""", 2@,9.652064, 1!,12.383422
25," ""You see a woman __ when the judge walks into the courtroom."""," ""refusing to stand"""," ""refusing to stand"""," ""raise her middle finger"""," ""talking on her phone""", 1!,6.188724, 3#,8.078656
25," ""You see a __ calling the president a nasty name in the middle of a speech."""," ""reporter"""," ""bystander"""," ""newscaster"""," ""reporter""", 4$,5.713696, 3#,7.723881
25," ""You see a Brazilian at the World Cup cheering for __ to win every medal."""," ""Germany"""," ""Germany"""," ""Britain"""," ""Portugal""", 4$,5.371626, 2@,7.757583
25," ""You see a woman clearly avoiding sitting next to an obese woman __."""," ""on the bus"""," ""on the bus"""," ""in a theater"""," ""in the lobby""", 1!,4.544389, 3#,6.095228
25," ""You see children ignoring their __ orders to get ready to go to school."""," ""mom's"""," ""grandmother's"""," ""mom's"""," ""dad's""", 3#,5.173652, 2@,6.903298
25," ""You see a zoo trainer jabbing __ to get it to entertain his customers."""," ""a dolphin"""," ""an elephant"""," ""a panda"""," ""a dolphin""", 3#,4.071326, 3#,5.862768
25," ""You see a woman having intimate relations with a recently deceased __."""," ""loved one"""," ""close friend"""," ""loved one"""," ""stranger""", 2@,5.32892, 2@,6.461062
25," ""You see a boy placing a thumbtack sticking up on the __ of another student."""," ""chair"""," ""chair"""," ""stool"""," ""seat""", 1!,3.523662, 2@,5.396645
25," ""You see a girl shooting geese repeatedly with a pellet gun out __."""," ""in the woods"""," ""at the pond"""," ""in the woods"""," ""in her backyard""", 3#,5.213341, 2@,6.875114
25," ""You see a woman tripping someone in order to get the last __ in her size."""," ""shirt"""," ""pair of shoes"""," ""jacket"""," ""shirt""", 4$,4.958065, 1!,7.466259
25," ""You see a woman accidentally knocking over a child while __ on her cell phone."""," ""talking"""," ""playing a game"""," ""texting"""," ""talking""", 3#,5.890625, 1!,7.437501
25," ""You see a man having sex with a frozen chicken before __ for dinner."""," ""cooking it"""," ""cooking it"""," ""preparing it"""," ""heating it up""", 1!,3.361733, 3#,4.989022
25," ""You see a woman buying herself an expensive __ with a stolen credit card."""," ""necklace"""," ""bracelet"""," ""pair of earrings"""," ""necklace""", 4$,4.242078, 2@,5.118816
25," ""You see a woman with __ hair riding a unicycle to work every day."""," ""blue and orange"""," ""green and black"""," ""blue and orange"""," ""purple and pink""", 4$,6.689661, 2@,8.708283
25," ""You see a man leaving his family business to go work __."""," ""for their main competitor"""," ""for their main competitor"""," ""somewhere that pays better"""," ""for a start-up""", 1!,4.361196, 3#,5.145775
25," ""You see an employee receiving __ for work that was really done by others."""," ""a bonus"""," ""a bonus"""," ""praise"""," ""an award""", 1!,7.307317, 1!,8.54688
25," ""You see a teenage male in a dorm bathroom secretly using a stranger's __."""," ""toothbrush"""," ""toothbrush"""," ""towel"""," ""razor""", 1!,3.200655, 3#,3.970643
25," ""You see a man forbidding his wife to __ that he has not first approved."""," ""wear clothing"""," ""see movies"""," ""wear clothing"""," ""read books""", 2@,5.10678, 3#,5.862211
25," ""You see a __ player pretending to be seriously fouled by an opposing player."""," ""soccer"""," ""soccer"""," ""football"""," ""basketball""", 1!,2.844156, 3#,3.641148
25," ""You see a man putting __ all over his chicken Caesar salad while at lunch."""," ""ketchup"""," ""mustard"""," ""mayonnaise"""," ""ketchup""", 3#,4.766446, 3#,5.638121
25," ""You see a woman lying about the number of __ days she has taken at work."""," ""vacation"""," ""sick"""," ""vacation"""," ""personal""", 2@,3.650163, 3#,4.383702
25," ""You see a teenager at a cafeteria forcing a younger student to__."""," ""pay for her lunch"""," ""pay for her lunch"""," ""sit somewhere else"""," ""get her a soda""", 1!,3.463621, 3#,4.213477
