subID, vignette, correct_answer, choice1, choice2, choice3, resp, RT, confresp, confRT
8," ""You see a boy placing a thumbtack sticking up on the __ of another student."""," ""chair"""," ""chair"""," ""seat"""," ""stool""", 3#,5.507214, 2@,7.404364
8," ""You see boys making fun of a girl's tattered clothes as she __."""," ""boards the bus"""," ""sits at her desk"""," ""enters the lunchroom"""," ""boards the bus""", 4$,4.229386, 3#,7.814486
8," ""You see a man quickly canceling a blind date as soon as he __ ."""," ""sees the woman"""," ""learns she's overweight"""," ""sees her profile picture"""," ""sees the woman""", 3#,7.19214, 3#,8.948902
8," ""You see a US __ cheering as a Chinese foe beats his teammate to win the gold."""," ""swimmer"""," ""wrestler"""," ""gymnast"""," ""swimmer""", 3#,7.287495, 1!,8.716629
8," ""You see a wife hitting her husband on the side of his head for __."""," ""coming home late"""," ""not doing the dishes"""," ""not paying attention"""," ""coming home late""", 3#,5.039597, 3#,7.38891
8," ""You see a man fulfilling a deceased stranger's request by eating some of his __."""," ""flesh"""," ""flesh"""," ""hair"""," ""skin""", 4$,5.395233, 3#,7.45691
8," ""You see a player questioning the __ of his coach during a team practice."""," ""competence"""," ""intelligence"""," ""competence"""," ""athleticism""", 1!,5.865309, 2@,7.160027
8," ""You see a mayor trying to ban people from __ in public in his city."""," ""hugging and kissing"""," ""singing songs"""," ""hugging and kissing"""," ""holding hands""", 2@,4.438916, 3#,5.292908
8," ""You see a woman accidentally knocking over a child while __ on her cell phone."""," ""talking"""," ""texting"""," ""talking"""," ""playing a game""", 4$,3.037727, 3#,5.009266
8," ""You see a __ taking all the tips that are supposed to be shared among employees."""," ""barista"""," ""waiter"""," ""bartender"""," ""barista""", 4$,3.332359, 4$,5.66554
8," ""You see a mother preventing her teenage son from wearing __ clothes to school."""," ""pink"""," ""lavender"""," ""pink"""," ""purple""", 3#,5.770749, 1!,8.950046
8," ""You see a man putting __ all over his chicken Caesar salad while at lunch."""," ""ketchup"""," ""mayonnaise"""," ""ketchup"""," ""mustard""", 2@,4.639927, 3#,5.452173
8," ""You see a teacher ordering a student to __ before coming to class."""," ""get a normal haircut"""," ""get a normal haircut"""," ""wipe her makeup off"""," ""cover up her tattoo""", 1!,5.679485, 3#,6.930596
8," ""You see a brother kicking his sister's __ that took many hours to build."""," ""sandcastle"""," ""Lego tower"""," ""sandcastle"""," ""house of cards""", 4$,4.0964, 2@,7.57341
8," ""You see a __ trying to ban student dances held at public schools."""," ""community leader"""," ""PTA member"""," ""community leader"""," ""city councilman""", 4$,5.46849, 2@,6.794749
8," ""You see a boy telling a woman that she looks just like her overweight __ ."""," ""bulldog"""," ""beagle"""," ""bulldog"""," ""pug""", 2@,6.719401, 2@,7.984826
8," ""You see a man entering __ while still wearing all his work clothes."""," ""a hot tub"""," ""a hot tub"""," ""a swimming pool"""," ""the shower""", 2@,5.539554, 3#,6.806874
8," ""You see a woman using a fork to eat a bowl of __ ice cream and marshmallows."""," ""vanilla"""," ""chocolate"""," ""strawberry"""," ""vanilla""", 2@,7.240258, 1!,8.258902
8," ""You see a __ calling the president a nasty name in the middle of a speech."""," ""reporter"""," ""newscaster"""," ""bystander"""," ""reporter""", 4$,6.031927, 2@,7.235539
8," ""You see someone giving the finger to the __ back is turned."""," ""boss, while the boss's"""," ""dentist, while the dentist's"""," ""boss, while the boss's"""," ""policeman, while the policeman's""", 4$,4.012105, 3#,5.551674
8," ""You see a teenage girl openly staring at a __ as she walks past."""," ""disfigured woman"""," ""burn victim"""," ""disfigured woman"""," ""very large person""", 2@,6.643857, 1!,7.458511
8," ""You see someone at the __ lifting free weights in nice business clothes."""," ""school gym"""," ""school gym"""," ""health club"""," ""rec center""", 1!,3.887945, 3#,5.093743
8," ""You see a college president singing a rival school's fight song during __."""," ""a pep rally"""," ""a pep rally"""," ""the championship"""," ""the homecoming game""", 1!,8.426662, 2@,9.216325
8," ""You see a girl saying that another girl is too ugly to __."""," ""be a varsity cheerleader"""," ""be her bridesmaid"""," ""find a prom date"""," ""be a varsity cheerleader""", 3#,7.551174, 2@,8.453116
8," ""You see a man wearing __ with socks that clearly do not match each other."""," ""a suit"""," ""sandals"""," ""pants"""," ""a suit""", 4$,3.717056, 3#,7.713006
8," ""You see a __ drinking until she vomits on herself and falls asleep."""," ""college student"""," ""college student"""," ""teenager"""," ""high schooler""", 1!,4.313416, 3#,7.853785
8," ""You see a man turn his back and walk away while his boss questions his __."""," ""work"""," ""work"""," ""attitude"""," ""ideas""", 3#,5.086041, 3#,6.330635
8," ""You see a family eating the carcass of their pet __ that had been run over."""," ""dog"""," ""kitten"""," ""turtle"""," ""dog""", 3#,4.098137, 3#,5.042163
