subID, vignette, correct_answer, choice1, choice2, choice3, resp, RT, confresp, confRT
26," ""You see a woman __ before her main entree arrives on the table."""," ""eating dessert"""," ""eating dessert"""," ""having a breath mint"""," ""paying for her meal""", 1!,5.532704, 3#,8.04791
26," ""You see a player publicly yelling at his soccer coach during __ game."""," ""a play-off"""," ""an all-star"""," ""a tournament"""," ""a play-off""", 3#,4.512723, 2@,6.782251
26," ""You see a woman insulting a severely obese man who is sitting in the __."""," ""park"""," ""airport"""," ""park"""," ""doctor's office""", 4$,5.91697, 2@,8.637709
26," ""You see a group of women having a long and loud conversation __."""," ""during a church sermon"""," ""with a funeral nearby"""," ""during a church sermon"""," ""during a meditation class""", 2@,2.958182, 3#,4.459013
26," ""You see a brother kicking his sister's __ that took many hours to build."""," ""sandcastle"""," ""house of cards"""," ""Lego tower"""," ""sandcastle""", 4$,5.634225, 2@,7.744848
26," ""You see a woman taking credit at work for an idea she overheard __."""," ""at lunch"""," ""at lunch"""," ""in the hall"""," ""in the break room""", 1!,6.887867, 2@,8.429158
26," ""You see a man purposely stepping hard on the foot of someone who __ ."""," ""is in his way"""," ""got on his nerves"""," ""is in his way"""," ""took his seat""", 4$,4.369364, 2@,6.771463
26," ""You see a man telling a woman that her painting looks like it __."""," ""was done by children"""," ""is beginner's work"""," ""belongs in the closet"""," ""was done by children""", 3#,4.572511, 3#,5.78224
26," ""You see a woman throwing her cat across the room for __."""," ""scratching the furniture"""," ""scratching the furniture"""," ""not using the litterbox"""," ""jumping on the bed""", 1!,8.081188, 2@,9.662774
26," ""You see a woman slapping another woman who she is arguing with in the __."""," ""parking lot"""," ""grocery store"""," ""hotel lobby"""," ""parking lot""", 3#,3.048348, 3#,3.83121
26," ""You see a woman with __ hair riding a unicycle to work every day."""," ""blue and orange"""," ""blue and orange"""," ""green and black"""," ""purple and pink""", 4$,3.851984, 2@,5.793527
26," ""You see a teenage girl forbidding friends from ever disagreeing with her __."""," ""in public"""," ""in public"""," ""about fashion"""," ""on Facebook""", 4$,5.178209, 2@,7.164884
26," ""You see a story about a remote tribe eating the __ of their deceased members."""," ""flesh"""," ""flesh"""," ""eyes"""," ""brains""", 1!,4.551858, 3#,5.325302
26," ""You see a teacher publicly saying she hopes another school wins the __."""," ""math contest"""," ""science fair"""," ""math contest"""," ""quiz bowl""", 2@,3.5406, 3#,5.299341
26," ""You see a very drunk woman making out with multiple strangers __."""," ""on the city bus"""," ""on the city bus"""," ""at the subway stop"""," ""at the gas station""", 1!,5.19756, 3#,5.983733
