subID, vignette, correct_answer, choice1, choice2, choice3, resp, RT, confresp, confRT
21," ""You see a man eating a bowl of cereal in the morning with __ instead of milk."""," ""water"""," ""orange juice"""," ""water"""," ""creamer""", 2@,7.196565, 3#,9.637359
21," ""You see a man pushing someone to the ground while trying to __."""," ""catch a foul ball"""," ""see the parade"""," ""catch a foul ball"""," ""see the band""", 4$,6.09107, 2@,8.889632
21," ""You see a wife turning in her husband to the police for __."""," ""overdue parking fines"""," ""illegal music downloads"""," ""overdue parking fines"""," ""littering on the sidewalk""", 4$,5.958217, 2@,7.781652
21," ""You see a girl saying that another girl is too ugly to __."""," ""be a varsity cheerleader"""," ""find a prom date"""," ""be her bridesmaid"""," ""be a varsity cheerleader""", 3#,4.542725, 3#,5.709738
21," ""You see a man putting __ all over his chicken Caesar salad while at lunch."""," ""ketchup"""," ""ketchup"""," ""mustard"""," ""mayonnaise""", 1!,4.28201, 3#,5.965141
21," ""You see a group of women having a long and loud conversation __."""," ""during a church sermon"""," ""during a meditation class"""," ""with a funeral nearby"""," ""during a church sermon""", 3#,7.979334, 3#,9.051381
21," ""You see someone at the __ lifting free weights in nice business clothes."""," ""school gym"""," ""school gym"""," ""health club"""," ""rec center""", 1!,8.67629, 1!,9.656315
21," ""You see a woman buying herself an expensive __ with a stolen credit card."""," ""necklace"""," ""bracelet"""," ""pair of earrings"""," ""necklace""", 4$,4.36118, 2@,5.824684
21," ""You see a boy laughing at another student for his poor score on __."""," ""the final exam"""," ""his report card"""," ""the standardized test"""," ""the final exam""", 4$,7.567148, 1!,8.374684
21," ""You see a __ trying to ban student dances held at public schools."""," ""community leader"""," ""city councilman"""," ""community leader"""," ""PTA member""", 3#,10.575823, 1!,11.391397
21," ""You see a woman lying about the number of __ days she has taken at work."""," ""vacation"""," ""personal"""," ""vacation"""," ""sick""", 2@,5.334502, 3#,7.19201
21," ""You see a teenage girl at __ mocking a man's stuttering speech."""," ""the local mall"""," ""a café"""," ""the local mall"""," ""the post office""", 4$,6.778899, 2@,9.003248
21," ""You see a teenage girl forbidding friends from ever disagreeing with her __."""," ""in public"""," ""on Facebook"""," ""in public"""," ""about fashion""", 4$,5.156432, 1!,6.577965
21," ""You see a US __ cheering as a Chinese foe beats his teammate to win the gold."""," ""swimmer"""," ""wrestler"""," ""gymnast"""," ""swimmer""", 1!,13.29435, 2@,14.944195
21," ""You see a boy spray-painting __ symbols on the side of the police station."""," ""anarchy"""," ""anarchy"""," ""gang"""," ""dirty""", 1!,3.459734, 3#,4.574768
21," ""You see a girl laughing at another student forgetting her lines __ ."""," ""at a school play"""," ""at a poetry recital"""," ""in front of everyone"""," ""at a school play""", 3#,7.388559, 2@,8.128459
21," ""You see a campaign manager cheering as an opponent pulls ahead to win the __."""," ""election"""," ""election"""," ""popular vote"""," ""race""", 3#,9.49243, 2@,12.106178
21," ""You see a student stating that her professor is __ during an afternoon class."""," ""a fool"""," ""an idiot"""," ""a moron"""," ""a fool""", 3#,4.656654, 3#,5.479182
21," ""You see the class __ saying on TV that her rival college is a better school."""," ""president"""," ""treasurer"""," ""secretary"""," ""president""", 3#,4.74387, 3#,5.534077
21," ""You see a girl telling her __ that she looks like she has gained weight."""," ""classmate"""," ""mother"""," ""sister"""," ""classmate""", 2@,7.512721, 2@,8.270958
21," ""You see a woman having intimate relations with a recently deceased __."""," ""loved one"""," ""loved one"""," ""stranger"""," ""close friend""", 1!,3.673467, 3#,5.692027
21," ""You see a girl and her __ making out with each other just for practice."""," ""sister"""," ""cousin"""," ""sister"""," ""brother""", 2@,2.994078, 3#,5.161683
21," ""You see a man loudly telling his wife that the __ tastes awful."""," ""dinner she cooked"""," ""dinner she cooked"""," ""cake she baked"""," ""breakfast she prepared""", 1!,4.907332, 3#,6.588407
21," ""You see a manager coercing her employees into eating at her brother's __."""," ""diner"""," ""diner"""," ""café"""," ""restaurant""", 1!,3.99771, 3#,5.932142
21," ""You see a boy setting a series of traps to kill stray cats in his __."""," ""neighborhood"""," ""garage"""," ""backyard"""," ""neighborhood""", 3#,3.26326, 3#,4.509702
21," ""You see a principal publicly wishing that a rival school wins __."""," ""a prestigious grant"""," ""the choir competition"""," ""a prestigious grant"""," ""the tournament""", 4$,8.337562, 1!,9.330735
21," ""You see a professor forcing all her students to write papers supporting her __."""," ""views"""," ""beliefs"""," ""views"""," ""theories""", 1!,4.36047, 1!,5.77448
21," ""You see a college president singing a rival school's fight song during __."""," ""a pep rally"""," ""the homecoming game"""," ""a pep rally"""," ""the championship""", 1!,5.875473, 1!,7.080508
21," ""You see a woman continuing to wear a __ inside her apartment complex."""," ""large sun hat"""," ""large sun hat"""," ""pair of sunglasses"""," ""big shady visor""", 1!,3.553196, 3#,5.325511
